query_id,dataset_name,vpr_method,matcher_method,inliers_top1,is_top1_correct,query_path,top1_path
040,svox_train_night,cosplace,loftr,14,0,../data/svox/images/train/queries_night\@0619706.20@5735897.59@20141216_190117@.jpg,../data/svox/images/train/gallery\@0619470.02@5735692.19@201205@frmeWDQ54jAjhJRRMnGceg@F@.jpg
041,svox_train_night,cosplace,loftr,10,0,../data/svox/images/train/queries_night\@0619709.04@5735717.08@20141216_190209@.jpg,../data/svox/images/train/gallery\@0619739.10@5736562.20@201205@shL9AxE8GTFOHrYv-VbPJQ@B@.jpg
042,svox_train_night,cosplace,loftr,13,0,../data/svox/images/train/queries_night\@0619710.79@5735900.80@20141216_190116@.jpg,../data/svox/images/train/gallery\@0619616.45@5735615.73@201205@9fUDW2WMU8eu0eusOurhag@F@.jpg
043,svox_train_night,cosplace,loftr,6,0,../data/svox/images/train/queries_night\@0619712.67@5735713.27@20141216_190209@.jpg,../data/svox/images/train/gallery\@0619739.10@5736562.20@201205@shL9AxE8GTFOHrYv-VbPJQ@B@.jpg
044,svox_train_night,cosplace,loftr,8,0,../data/svox/images/train/queries_night\@0619715.17@5735904.00@20141216_190115@.jpg,../data/svox/images/train/gallery\@0619624.41@5735602.18@201205@ebKnTAE3H3I_voBWESHL9Q@F@.jpg
045,svox_train_night,cosplace,loftr,6,0,../data/svox/images/train/queries_night\@0619716.59@5735709.79@20141216_190210@.jpg,../data/svox/images/train/gallery\@0619822.21@5736587.52@201205@sq0hjbb0SCJYxQJRjPLIcA@F@.jpg
046,svox_train_night,cosplace,loftr,8,0,../data/svox/images/train/queries_night\@0619721.24@5735707.30@20141216_190211@.jpg,../data/svox/images/train/gallery\@0619749.15@5736565.30@201205@PgR3UZP2Kx0qFTYjL9L0xw@B@.jpg
047,svox_train_night,cosplace,loftr,6,0,../data/svox/images/train/queries_night\@0619725.09@5735703.51@20141216_190212@.jpg,../data/svox/images/train/gallery\@0619749.15@5736565.30@201205@PgR3UZP2Kx0qFTYjL9L0xw@B@.jpg
048,svox_train_night,cosplace,loftr,8,0,../data/svox/images/train/queries_night\@0619729.32@5735699.70@20141216_190213@.jpg,../data/svox/images/train/gallery\@0619696.57@5736548.09@201205@90VAaNLPXCsZy-JNZCgWdw@B@.jpg
049,svox_train_night,cosplace,loftr,10,0,../data/svox/images/train/queries_night\@0619732.85@5735696.07@20141216_190213@.jpg,../data/svox/images/train/gallery\@0619696.57@5736548.09@201205@90VAaNLPXCsZy-JNZCgWdw@B@.jpg
050,svox_train_night,cosplace,loftr,8,0,../data/svox/images/train/queries_night\@0619736.56@5735692.04@20141216_190214@.jpg,../data/svox/images/train/gallery\@0620330.43@5735575.93@201209@2tbEgv-WGUAfDompN2eQIw@F@.jpg
051,svox_train_night,cosplace,loftr,38,1,../data/svox/images/train/queries_night\@0619740.27@5735922.65@20141216_190109@.jpg,../data/svox/images/train/gallery\@0619752.30@5735934.12@201205@TzO4C1LkA98_sx4l80gHYQ@F@.jpg
052,svox_train_night,cosplace,loftr,10,0,../data/svox/images/train/queries_night\@0619740.32@5735687.85@20141216_190215@.jpg,../data/svox/images/train/gallery\@0620330.43@5735575.93@201209@2tbEgv-WGUAfDompN2eQIw@F@.jpg
053,svox_train_night,cosplace,loftr,8,0,../data/svox/images/train/queries_night\@0619742.81@5735682.62@20141216_190216@.jpg,../data/svox/images/train/gallery\@0620330.43@5735575.93@201209@2tbEgv-WGUAfDompN2eQIw@F@.jpg
054,svox_train_night,cosplace,loftr,35,1,../data/svox/images/train/queries_night\@0619744.78@5735925.81@20141216_190108@.jpg,../data/svox/images/train/gallery\@0619752.30@5735934.12@201205@TzO4C1LkA98_sx4l80gHYQ@F@.jpg
055,svox_train_night,cosplace,loftr,6,0,../data/svox/images/train/queries_night\@0619746.47@5735678.69@20141216_190217@.jpg,../data/svox/images/train/gallery\@0620330.43@5735575.93@201209@2tbEgv-WGUAfDompN2eQIw@F@.jpg
056,svox_train_night,cosplace,loftr,98,1,../data/svox/images/train/queries_night\@0619749.18@5735928.98@20141216_190107@.jpg,../data/svox/images/train/gallery\@0619752.30@5735934.12@201205@TzO4C1LkA98_sx4l80gHYQ@F@.jpg
057,svox_train_night,cosplace,loftr,115,1,../data/svox/images/train/queries_night\@0619749.96@5735674.85@20141216_190217@.jpg,../data/svox/images/train/gallery\@0619749.44@5735679.76@201205@_VC6ZJ26qUwLQiwjv5LjlQ@F@.jpg
058,svox_train_night,cosplace,loftr,5,0,../data/svox/images/train/queries_night\@0619753.59@5735671.07@20141216_190218@.jpg,../data/svox/images/train/gallery\@0622699.15@5734955.95@201205@Med_tEhj64sos8IvjIak-g@B@.jpg
059,svox_train_night,cosplace,loftr,47,1,../data/svox/images/train/queries_night\@0619753.73@5735932.12@20141216_190106@.jpg,../data/svox/images/train/gallery\@0619752.30@5735934.12@201205@TzO4C1LkA98_sx4l80gHYQ@F@.jpg
060,svox_train_night,cosplace,loftr,8,0,../data/svox/images/train/queries_night\@0619757.20@5735667.37@20141216_190219@.jpg,../data/svox/images/train/gallery\@0622304.23@5735290.53@201209@hJe6vrQC3R_gZqwksZwVdg@F@.jpg
061,svox_train_night,cosplace,loftr,43,1,../data/svox/images/train/queries_night\@0619757.97@5735935.40@20141216_190105@.jpg,../data/svox/images/train/gallery\@0619752.30@5735934.12@201205@TzO4C1LkA98_sx4l80gHYQ@F@.jpg
062,svox_train_night,cosplace,loftr,137,1,../data/svox/images/train/queries_night\@0619760.91@5735663.63@20141216_190220@.jpg,../data/svox/images/train/gallery\@0619753.87@5735671.54@201205@CahsMto9Rq1mwYFA5IQXoQ@B@.jpg
063,svox_train_night,cosplace,loftr,28,1,../data/svox/images/train/queries_night\@0619762.17@5735938.64@20141216_190104@.jpg,../data/svox/images/train/gallery\@0619752.30@5735934.12@201205@TzO4C1LkA98_sx4l80gHYQ@F@.jpg
064,svox_train_night,cosplace,loftr,126,1,../data/svox/images/train/queries_night\@0619764.79@5735659.90@20141216_190221@.jpg,../data/svox/images/train/gallery\@0619753.87@5735671.54@201205@CahsMto9Rq1mwYFA5IQXoQ@B@.jpg
065,svox_train_night,cosplace,loftr,111,1,../data/svox/images/train/queries_night\@0619766.55@5735941.85@20141216_190103@.jpg,../data/svox/images/train/gallery\@0619766.45@5735945.75@201205@FIDGOZGsMFz1pNqQE35SWA@F@.jpg
066,svox_train_night,cosplace,loftr,35,1,../data/svox/images/train/queries_night\@0619767.94@5735947.23@20141216_190103@.jpg,../data/svox/images/train/gallery\@0619752.30@5735934.12@201205@TzO4C1LkA98_sx4l80gHYQ@F@.jpg
067,svox_train_night,cosplace,loftr,9,0,../data/svox/images/train/queries_night\@0619768.80@5735656.09@20141216_190221@.jpg,../data/svox/images/train/gallery\@0619526.83@5736627.66@201205@ttYXJixVlLbkPHJ6cAneKQ@F@.jpg
068,svox_train_night,cosplace,loftr,14,0,../data/svox/images/train/queries_night\@0619773.32@5735949.86@20141216_190102@.jpg,../data/svox/images/train/gallery\@0619752.30@5735934.12@201205@TzO4C1LkA98_sx4l80gHYQ@F@.jpg
069,svox_train_night,cosplace,loftr,7,0,../data/svox/images/train/queries_night\@0619773.43@5735651.89@20141216_190222@.jpg,../data/svox/images/train/gallery\@0622453.79@5734755.29@201207@ccoZyOxxUikvhHNyRGC7eg@B@.jpg
070,svox_train_night,cosplace,loftr,8,0,../data/svox/images/train/queries_night\@0619777.64@5735647.95@20141216_190223@.jpg,../data/svox/images/train/gallery\@0622453.79@5734755.29@201207@ccoZyOxxUikvhHNyRGC7eg@B@.jpg
071,svox_train_night,cosplace,loftr,15,0,../data/svox/images/train/queries_night\@0619778.43@5735950.52@20141216_190100@.jpg,../data/svox/images/train/gallery\@0619420.91@5736731.95@201205@rUNF2TcwKxgTKs77FCdq0g@B@.jpg
072,svox_train_night,cosplace,loftr,29,0,../data/svox/images/train/queries_night\@0619778.97@5735955.56@20141216_190100@.jpg,../data/svox/images/train/gallery\@0619756.67@5735937.54@201205@mRDNa8HxXEyFTEsfM8-Mug@F@.jpg
073,svox_train_night,cosplace,loftr,10,0,../data/svox/images/train/queries_night\@0619781.77@5735644.10@20141216_190224@.jpg,../data/svox/images/train/gallery\@0622453.79@5734755.29@201207@ccoZyOxxUikvhHNyRGC7eg@B@.jpg
074,svox_train_night,cosplace,loftr,65,1,../data/svox/images/train/queries_night\@0619783.15@5735958.65@20141216_190059@.jpg,../data/svox/images/train/gallery\@0619792.82@5735964.00@201205@wnl3aMIiiaFj-smObNVYcw@F@.jpg
075,svox_train_night,cosplace,loftr,13,0,../data/svox/images/train/queries_night\@0619785.70@5735640.33@20141216_190225@.jpg,../data/svox/images/train/gallery\@0622453.79@5734755.29@201207@ccoZyOxxUikvhHNyRGC7eg@B@.jpg
076,svox_train_night,cosplace,loftr,68,1,../data/svox/images/train/queries_night\@0619787.95@5735962.05@20141216_190058@.jpg,../data/svox/images/train/gallery\@0619792.82@5735964.00@201205@wnl3aMIiiaFj-smObNVYcw@F@.jpg
077,svox_train_night,cosplace,loftr,10,0,../data/svox/images/train/queries_night\@0619789.33@5735636.55@20141216_190225@.jpg,../data/svox/images/train/gallery\@0619664.31@5736424.58@201205@SQ6tTYvEkveRRFZMODu_3g@F@.jpg
078,svox_train_night,cosplace,loftr,9,0,../data/svox/images/train/queries_night\@0619792.78@5735632.93@20141216_190226@.jpg,../data/svox/images/train/gallery\@0622415.73@5734733.60@201205@4uqT5PN96R6_5rlwWjQErg@F@.jpg
079,svox_train_night,cosplace,loftr,16,1,../data/svox/images/train/queries_night\@0619792.82@5735965.30@20141216_190057@.jpg,../data/svox/images/train/gallery\@0619792.82@5735964.00@201205@wnl3aMIiiaFj-smObNVYcw@F@.jpg
080,svox_train_night,cosplace,loftr,11,0,../data/svox/images/train/queries_night\@0619796.83@5735628.53@20141216_190227@.jpg,../data/svox/images/train/gallery\@0622453.79@5734755.29@201207@ccoZyOxxUikvhHNyRGC7eg@B@.jpg
081,svox_train_night,cosplace,loftr,12,0,../data/svox/images/train/queries_night\@0619797.45@5735968.32@20141216_190055@.jpg,../data/svox/images/train/gallery\@0619424.39@5736662.17@201205@Q7dfFJutgO0yXA8RJ-kOnA@B@.jpg
082,svox_train_night,cosplace,loftr,108,1,../data/svox/images/train/queries_night\@0619800.69@5735624.35@20141216_190228@.jpg,../data/svox/images/train/gallery\@0619795.66@5735633.01@201205@QPIj2tbfVntR9urkM6nS1A@F@.jpg
083,svox_train_night,cosplace,loftr,20,0,../data/svox/images/train/queries_night\@0619801.75@5735971.48@20141216_190054@.jpg,../data/svox/images/train/gallery\@0619418.85@5736764.33@201205@eXTr4f64IcLGmRbnAzHhcQ@B@.jpg
084,svox_train_night,cosplace,loftr,11,0,../data/svox/images/train/queries_night\@0619804.44@5735620.03@20141216_190229@.jpg,../data/svox/images/train/gallery\@0619631.73@5735744.40@201205@ARRDe4EpuWWNaTb_jUZuFQ@F@.jpg
085,svox_train_night,cosplace,loftr,14,0,../data/svox/images/train/queries_night\@0619806.15@5735975.12@20141216_190053@.jpg,../data/svox/images/train/gallery\@0623327.28@5735401.49@201207@PzTZPs2t6MM-TiUVLX-DhA@B@.jpg
086,svox_train_night,cosplace,loftr,7,0,../data/svox/images/train/queries_night\@0619808.11@5735615.44@20141216_190230@.jpg,../data/svox/images/train/gallery\@0620082.76@5735716.44@201207@l1Ztf3RCZ2AYhhAd8Rx_LA@B@.jpg
087,svox_train_night,cosplace,loftr,10,0,../data/svox/images/train/queries_night\@0619810.56@5735978.34@20141216_190052@.jpg,../data/svox/images/train/gallery\@0623318.35@5735434.06@201207@LisL_4pd9XIAUbJ_9cuJGw@B@.jpg
088,svox_train_night,cosplace,loftr,13,1,../data/svox/images/train/queries_night\@0619812.64@5735612.29@20141216_190231@.jpg,../data/svox/images/train/gallery\@0619813.44@5735610.72@201205@OrzXQo6eB-x3VazFTOXCqA@B@.jpg
089,svox_train_night,cosplace,loftr,72,1,../data/svox/images/train/queries_night\@0619815.31@5735607.87@20141216_190232@.jpg,../data/svox/images/train/gallery\@0619816.73@5735606.15@201205@jfxW2czr-Ay-KtLlFXJEUA@B@.jpg
090,svox_train_night,cosplace,loftr,10,0,../data/svox/images/train/queries_night\@0619815.40@5735981.49@20141216_190050@.jpg,../data/svox/images/train/gallery\@0619377.59@5735659.34@201205@PYjU6AHvaa9av7FJwz8aoQ@F@.jpg
091,svox_train_night,cosplace,loftr,188,1,../data/svox/images/train/queries_night\@0619818.56@5735603.81@20141216_190233@.jpg,../data/svox/images/train/gallery\@0619816.73@5735606.15@201205@jfxW2czr-Ay-KtLlFXJEUA@B@.jpg
092,svox_train_night,cosplace,loftr,8,0,../data/svox/images/train/queries_night\@0619820.76@5735984.69@20141216_190049@.jpg,../data/svox/images/train/gallery\@0621617.19@5736158.16@201205@w7PktPJWqFYRpw-6yL4InQ@B@.jpg
093,svox_train_night,cosplace,loftr,167,1,../data/svox/images/train/queries_night\@0619821.85@5735599.76@20141216_190234@.jpg,../data/svox/images/train/gallery\@0619816.73@5735606.15@201205@jfxW2czr-Ay-KtLlFXJEUA@B@.jpg
094,svox_train_night,cosplace,loftr,11,0,../data/svox/images/train/queries_night\@0619825.33@5735595.35@20141216_190234@.jpg,../data/svox/images/train/gallery\@0619492.46@5735713.31@201205@xvH7iT3EFQkYNWGmVQLDWA@F@.jpg
095,svox_train_night,cosplace,loftr,106,1,../data/svox/images/train/queries_night\@0619826.38@5735986.67@20141216_190048@.jpg,../data/svox/images/train/gallery\@0619829.15@5735987.30@201205@rhJu_ZOBw9ctRmg_EgByDQ@F@.jpg
096,svox_train_night,cosplace,loftr,13,0,../data/svox/images/train/queries_night\@0619828.08@5735591.00@20141216_190235@.jpg,../data/svox/images/train/gallery\@0619492.46@5735713.31@201205@xvH7iT3EFQkYNWGmVQLDWA@F@.jpg
097,svox_train_night,cosplace,loftr,8,0,../data/svox/images/train/queries_night\@0619830.51@5735586.44@20141216_190236@.jpg,../data/svox/images/train/gallery\@0621986.09@5735770.17@201205@D7hXmkAcacxjUGHRdQBOBQ@F@.jpg
098,svox_train_night,cosplace,loftr,48,1,../data/svox/images/train/queries_night\@0619831.13@5735989.37@20141216_190047@.jpg,../data/svox/images/train/gallery\@0619829.15@5735987.30@201205@rhJu_ZOBw9ctRmg_EgByDQ@F@.jpg
099,svox_train_night,cosplace,loftr,10,0,../data/svox/images/train/queries_night\@0619832.78@5735581.97@20141216_190237@.jpg,../data/svox/images/train/gallery\@0621995.40@5735771.51@201205@OyVDrLCxnjNYbqGD7eXAWg@B@.jpg
100,svox_train_night,cosplace,loftr,10,0,../data/svox/images/train/queries_night\@0619835.14@5735577.05@20141216_190238@.jpg,../data/svox/images/train/gallery\@0620298.86@5735667.38@201206@pgy-eATKAGhVoxVGMMDBcQ@B@.jpg
101,svox_train_night,cosplace,loftr,43,1,../data/svox/images/train/queries_night\@0619836.01@5735988.30@20141216_190045@.jpg,../data/svox/images/train/gallery\@0619842.88@5735994.43@201205@y57EapDP1lOVbiQ65esOrw@F@.jpg
102,svox_train_night,cosplace,loftr,8,0,../data/svox/images/train/queries_night\@0619837.14@5735572.35@20141216_190238@.jpg,../data/svox/images/train/gallery\@0622534.37@5734801.63@201207@XnwsrVOrmhVJnixo9Uqe7w@B@.jpg
103,svox_train_night,cosplace,loftr,10,0,../data/svox/images/train/queries_night\@0619840.36@5735567.66@20141216_190239@.jpg,../data/svox/images/train/gallery\@0620161.42@5735713.95@201206@GJTwSHmdN-2gbY3a6KXUfQ@F@.jpg
104,svox_train_night,cosplace,loftr,22,1,../data/svox/images/train/queries_night\@0619841.06@5735989.10@20141216_190044@.jpg,../data/svox/images/train/gallery\@0619842.88@5735994.43@201205@y57EapDP1lOVbiQ65esOrw@F@.jpg
105,svox_train_night,cosplace,loftr,9,0,../data/svox/images/train/queries_night\@0619842.34@5735562.25@20141216_190241@.jpg,../data/svox/images/train/gallery\@0622304.23@5735290.53@201209@hJe6vrQC3R_gZqwksZwVdg@F@.jpg
106,svox_train_night,cosplace,loftr,68,1,../data/svox/images/train/queries_night\@0619844.04@5735557.38@20141216_190248@.jpg,../data/svox/images/train/gallery\@0619838.67@5735562.56@201205@06--k30Pd-ac8CraaCEcWQ@B@.jpg
107,svox_train_night,cosplace,loftr,85,1,../data/svox/images/train/queries_night\@0619845.29@5735551.73@20141216_190250@.jpg,../data/svox/images/train/gallery\@0619842.18@5735551.76@201205@rexoq1KnC3BlzDq4vQeqfw@B@.jpg
108,svox_train_night,cosplace,loftr,56,1,../data/svox/images/train/queries_night\@0619846.94@5735990.15@20141216_190043@.jpg,../data/svox/images/train/gallery\@0619852.94@5735999.18@201205@LK0BYQZMRy8nLM_P_CiK-w@F@.jpg
109,svox_train_night,cosplace,loftr,66,1,../data/svox/images/train/queries_night\@0619850.86@5735998.81@20141216_190042@.jpg,../data/svox/images/train/gallery\@0619852.94@5735999.18@201205@LK0BYQZMRy8nLM_P_CiK-w@F@.jpg
110,svox_train_night,cosplace,loftr,34,1,../data/svox/images/train/queries_night\@0619856.51@5736000.64@20141216_190041@.jpg,../data/svox/images/train/gallery\@0619852.94@5735999.18@201205@LK0BYQZMRy8nLM_P_CiK-w@F@.jpg
111,svox_train_night,cosplace,loftr,10,0,../data/svox/images/train/queries_night\@0619862.06@5736003.05@20141216_190040@.jpg,../data/svox/images/train/gallery\@0619567.81@5735716.94@201205@CNRolfD-SueNhyrpzX3IUQ@F@.jpg
112,svox_train_night,cosplace,loftr,10,0,../data/svox/images/train/queries_night\@0619864.94@5736038.70@20141216_190030@.jpg,../data/svox/images/train/gallery\@0622304.23@5735290.53@201209@hJe6vrQC3R_gZqwksZwVdg@F@.jpg
113,svox_train_night,cosplace,loftr,9,0,../data/svox/images/train/queries_night\@0619866.39@5736005.87@20141216_190038@.jpg,../data/svox/images/train/gallery\@0622347.93@5735312.07@201206@9RISHveisrtGorQX17anWw@F@.jpg
